id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
eng_bf61f7a031360e1fd4007548ee599875_aug2,different but comparable groups while preserving the stereotype and intensity.,1,1,1,0,0,0
eng_bc63f8f129df91385cb1d349bc101049_aug1,"For each line, specify the target group and",0,0,1,1,1,0
eng_bc63f8f129df91385cb1d349bc101049_aug2,polarization type.,0,0,1,1,1,0
eng_7e337a0240742b02711b08b3375607c4_aug1,I'll use them to create training data.,0,0,0,0,0,0
eng_7e337a0240742b02711b08b3375607c4_aug2,1.,0,0,0,0,0,0
eng_d4f42b2dea1e3e4064c9d66ea520beff_aug1,Each should have the same type and intensity of,0,0,0,0,0,0
eng_d4f42b2dea1e3e4064c9d66ea520beff_aug2,"polarization (stereotypes, vilification, dehumanization), but replace the target group with different but comparable groups.",0,0,0,0,0,0
eng_5f9250aeecc5c2206724928eb55206f9_aug1,Each alternative should replace the target group,0,0,1,1,1,0
eng_5f9250aeecc5c2206724928eb55206f9_aug2,"(""Jewish state"") with a different but comparable group, while maintaining the same type and",0,0,1,1,1,0
eng_94dd37dce9f92bcf7ceb24c55570f49b_aug1,Preserve the same type and intensity of polarization,0,1,1,1,1,0
eng_94dd37dce9f92bcf7ceb24c55570f49b_aug2,"(stereotypes, vilification, dehumanization), but replace the target group with different but comparable",0,1,1,1,1,0
eng_04a3c390481a0f270b62be8056a709e6_aug1,Ensure that they replace the target group with,0,1,0,1,0,1
eng_04a3c390481a0f270b62be8056a709e6_aug2,different but comparable groups.,0,1,0,1,0,1
eng_35b41bc6542f653f7686cc3b5643dde8_aug1,Target group: Jews.,0,0,0,0,0,0
eng_35b41bc6542f653f7686cc3b5643dde8_aug2,Version 1:,0,0,0,0,0,0
eng_6b9dea2827e148b8a07fac0334dc954a_aug1,Please keep the same type and intensity of polarization,0,0,0,0,0,0
eng_6b9dea2827e148b8a07fac0334dc954a_aug2,while replacing the target group with different but comparable groups.:,0,0,0,0,0,0
eng_96a94a561d064dd534f6a3f6cc6c5bcd_aug1,"For each alternative, preserve the same type and intensity",0,0,0,0,0,0
eng_96a94a561d064dd534f6a3f6cc6c5bcd_aug2,"of polarization (stereotypes, vilification, dehumanization) and replace the target group with different",0,0,0,0,0,0
eng_d12eea1bf278af5ee477e79939c15af0_aug1,Preserve the same type and intensity of polarization.,1,1,1,0,1,0
eng_d12eea1bf278af5ee477e79939c15af0_aug2,Target group: israel,1,1,1,0,1,0
eng_c2d87210adeaa631a882551ab8b7c9f6_aug1,Replace the target group with different but comparable groups.,1,0,1,1,0,0
eng_c2d87210adeaa631a882551ab8b7c9f6_aug2,"(You can adjust the tone, but the type and intensity of polarization should remain the same.)",1,0,1,1,0,0
eng_f7f9026c523478d33e0e7d2f07b97dc5_aug1,Ensure they are equivalent in polarization and intensity,1,1,1,1,0,0
eng_f7f9026c523478d33e0e7d2f07b97dc5_aug2,but replace the target group with different groups.,1,1,1,1,0,0
eng_c8c22093b5ae0037619a2ff6ae743a9c_aug1,"For each, replace the target group (Christians) with a different group, and preserve the stereotype, vilification, and dehumanization:",1,1,0,1,1,0
eng_c8c22093b5ae0037619a2ff6ae743a9c_aug2,Alternative 1:,1,1,0,1,1,0
eng_0c657905be4b4567dfaa21f529cf958e_aug1,Each version should preserve the same type and intensity of polarization but replace the target group with different but comparable groups.,0,1,1,1,1,0
eng_0c657905be4b4567dfaa21f529cf958e_aug2,Alternative version 1:,0,1,1,1,1,0
eng_1291c21ad1f3f9e32b219c074b020ae6_aug1,Make sure to replace the target group with different but,0,1,0,1,0,0
eng_1291c21ad1f3f9e32b219c074b020ae6_aug2,"comparable groups, and maintain the same type and intensity of polarization.",0,1,0,1,0,0
eng_e476db3d1d5c09d1ef907bd9219a80db_aug1,1.,0,0,0,1,1,1
eng_e476db3d1d5c09d1ef907bd9219a80db_aug2,It will always be free Kashmir,0,0,0,1,1,1
eng_d97075660229fab54952acf046dc7260_aug1,Replace the target group with different but comparable groups.,1,1,0,1,1,1
eng_d97075660229fab54952acf046dc7260_aug2,"84 million idiots voted for failed president Trump, or was it 74 million and 10 million fake votes that elected liar and chief Trump",1,1,0,1,1,1
eng_c36104fd0f40730220c8dfa5c710e868_aug1,I will be generating more based on this and other,0,0,0,1,0,0
eng_c36104fd0f40730220c8dfa5c710e868_aug2,sentences.,0,0,0,1,0,0
eng_e455c8d293cd6f525c0947c4e8091791_aug1,Make sure they preserve the same type and intensity,0,1,1,1,0,0
eng_e455c8d293cd6f525c0947c4e8091791_aug2,"of polarization (stereotypes, vilification, dehumanization).",0,1,1,1,0,0
eng_920ac8fb4f166132067054834c56fc64_aug1,Make sure the,1,0,1,1,0,0
eng_920ac8fb4f166132067054834c56fc64_aug2,replaced group is comparable in demographic characteristics.,1,0,1,1,0,0
eng_5d2c5a27f0f058d5b12e07b7bffaeaed_aug1,Use the same format and replace the target group with,0,0,0,0,0,0
eng_5d2c5a27f0f058d5b12e07b7bffaeaed_aug2,different but comparable groups. Ensure the equivalence in intensity and type of polarization.,0,0,0,0,0,0
eng_3a6672eb8e74090ad8884ee4f3343dc0_aug1,"You should be not only change the group in the sentence, but also maintain the same level of polarization.",0,0,0,0,0,0
eng_3a6672eb8e74090ad8884ee4f3343dc0_aug2,Alternative sentence 1:,0,0,0,0,0,0
eng_a903e629b12f4821d5eff73ee39de261_aug1,Each line should contain an alternative sentence,0,0,0,0,0,0
eng_a903e629b12f4821d5eff73ee39de261_aug2,"that preserves the same type and intensity of polarization (stereotypes, vilification, dehumanization)",0,0,0,0,0,0
eng_5f094ca7090a638fcb7580242a7124f1_aug1,"Make sure to replace the target group with a different but comparable group, and preserve the same type and intensity of polarization.",1,1,1,1,1,0
eng_5f094ca7090a638fcb7580242a7124f1_aug2,youtu.bed905WU2L1no?... White Supremacy South Africa owns the U.S.!,1,1,1,1,1,0
eng_b1e849ef2d4decbec70fbb05129bc025_aug1,Make sure to replace the target group with different,1,1,1,1,1,0
eng_b1e849ef2d4decbec70fbb05129bc025_aug2,"but comparable groups, preserve the same type and intensity of polarization, and do not introduce",1,1,1,1,1,0
eng_a3f6cce2eb575d207631001b67d0badf_aug1,I will not be able to provide the correct answer.,1,1,1,1,0,0
eng_a3f6cce2eb575d207631001b67d0badf_aug2,1.,1,1,1,1,0,0
eng_bcf8ffaf43c8ff748b5ffbfee6de6d33_aug1,"In each alternative, replace the target group (Ukraine) with a different group that maintains the same type and intensity of polarization:",0,0,0,0,0,0
eng_bcf8ffaf43c8ff748b5ffbfee6de6d33_aug2,Alternative 1:,0,0,0,0,0,0
eng_54ff7ae548119f7eee84f2086384dc54_aug1,Preserve the same type and intensity of polarization:,1,1,1,1,1,1
eng_54ff7ae548119f7eee84f2086384dc54_aug2,1. Because Islamophobia is only when Muslims are criticized for terrorism duh s,1,1,1,1,1,1
eng_a927ec0874b4995fcf94123d6cb00040_aug1,Preserve the same type and intensity of polarization (stereotypes).,1,1,0,0,0,0
eng_a927ec0874b4995fcf94123d6cb00040_aug2,(2 points),1,1,0,0,0,0
eng_3102a29addc4143cb622963d5efdc054_aug1,"Consider the following replacement groups: African Americans, Arabs, Jews, and LGBTQ+ individuals. Make sure the phrase's intensity and type of polarization (stereotypes, vilification, dehumanization) are preserved.",0,0,0,0,0,1
eng_3102a29addc4143cb622963d5efdc054_aug2,Alternative 1:,0,0,0,0,0,1
eng_54e1bc44e54da1ea599d4ea155e548bc_aug1,Keep the same level of intensity of polarization and,0,0,0,0,0,0
eng_54e1bc44e54da1ea599d4ea155e548bc_aug2,"stereotypes, but replace the target group with a different group:",0,0,0,0,0,0
eng_348c6653bd68adc92745cf3a58079274_aug1,Each alternative should use a different but comparable group.,0,1,0,1,1,0
eng_348c6653bd68adc92745cf3a58079274_aug2,Israel and Russia. Netanyahu and Putin. Genocidal and Ethnic Cleansing.... Genocide EthnicCleansing,0,1,0,1,1,0
eng_4675ccf2ba70f9f8b4a33d7ff2067710_aug1,Note the type and intensity of polarization in your,0,1,0,1,0,0
eng_4675ccf2ba70f9f8b4a33d7ff2067710_aug2,generated sentences.,0,1,0,1,0,0
eng_563f48cd5a7c146605452f7bdd3b6193_aug1,Keep the same level of polarization intensity.,0,1,0,0,0,1
eng_563f48cd5a7c146605452f7bdd3b6193_aug2,Alternative 1:,0,1,0,0,0,1
eng_6ee25a8506e9f69d312eb7a21f6c4acf_aug1,Preserve the same type and intensity of polarization,0,1,0,0,0,1
eng_6ee25a8506e9f69d312eb7a21f6c4acf_aug2,(stereotypes) but replace the target group with different but comparable groups.,0,1,0,0,0,1
eng_05db4a75dfb8ee375acf48208da16b5a_aug1,Use only the original sentence as a source of information.,0,1,1,1,1,1
eng_05db4a75dfb8ee375acf48208da16b5a_aug2,- Alternative 1:,0,1,1,1,1,1
eng_89b052ab2f2821fdbfc13ab6530b8cb8_aug1,Make sure to preserve the same type and intensity,1,1,1,1,0,0
eng_89b052ab2f2821fdbfc13ab6530b8cb8_aug2,"of polarization (stereotypes, vilification, dehumanization). Replace the target group with different",1,1,1,1,0,0
eng_e1f0089ed880898190fa93f07a73c5a4_aug1,Preserve the same type and intensity of polarization,0,1,0,1,0,1
eng_e1f0089ed880898190fa93f07a73c5a4_aug2,"(specifically, vilification), but replace the target group with the following:",0,1,0,1,0,1
eng_36fe19c02567c6753f19b22dcfa07db2_aug1,Make sure the alternatives are similar in tone and,0,0,0,1,0,0
eng_36fe19c02567c6753f19b22dcfa07db2_aug2,language to the original sentence:,0,0,0,1,0,0
eng_d6b595710d9ed6af1008eaeac0003fd3_aug1,Ensure the original sentence has a similar tone and intensity.,1,1,1,1,1,1
eng_d6b595710d9ed6af1008eaeac0003fd3_aug2,Asian and Latino families are dumped in random nonwhite countries is more proof that Trumps immigration policy is firmly rooted in white nationalism.,1,1,1,1,1,1
eng_a596e13abd8c6eb5a5cb41762bbfc94d_aug1,"Version 1 preserves the same intensity but targets a different group, while Version 2 preserves the same intensity but has a different mechanism of polarization.  (Note: The original sentence refers to a group that is often associated with certain stereotypes or behaviors. The goal is to create alternative sentences that preserve the same type and intensity of polarization but replace the target group with different but comparable groups.)",0,0,0,0,0,0
eng_a596e13abd8c6eb5a5cb41762bbfc94d_aug2,Version 1:,0,0,0,0,0,0
eng_5ea66ab51cd728ea412cd3c5011b9454_aug1,"The first should replace the target group with another liberal or progressive group, and the second should replace the target group with another conservative group.",1,1,1,0,0,0
eng_5ea66ab51cd728ea412cd3c5011b9454_aug2,1. Do all the socialists still support NATO expansion into Ukraine..?!?,1,1,1,0,0,0
eng_8371147528d6f09acbe9b647c8fa5eb7_aug1,Preserve the same type and intensity of polarization,1,0,0,0,0,0
eng_8371147528d6f09acbe9b647c8fa5eb7_aug2,"(stereotypes, vilification, dehumanization) but replace the target group with different but comparable",1,0,0,0,0,0
eng_5525f37b9dccf5c9cb0a3d3bfa5e107e_aug1,The original sentence contains dehumanization and stereotypes.,0,0,0,0,0,0
eng_5525f37b9dccf5c9cb0a3d3bfa5e107e_aug2,Alternative 1:,0,0,0,0,0,0
eng_c4e64898fb587c6b1a7a886b2d780b55_aug1,Preserve the stereotype that Xtian nationalism is a threat to liberal values. Replace Xtian with Jewish.,0,1,0,0,0,0
eng_c4e64898fb587c6b1a7a886b2d780b55_aug2,Jewish nationalism is fascism. VoteBlue VoteTheRedOut,0,1,0,0,0,0
eng_8e28a7160228711d6fd1b921bdb450a5_aug1,"Note that there is a specific reason for using 2 different groups: 'an ancestral homeland' - 1 group is similar to Ukraine in terms of being a country affected by aggression, and the other group is a country that has been a target of aggression but is a bit different. The groups are:",0,0,0,0,0,0
eng_8e28a7160228711d6fd1b921bdb450a5_aug2,1. Poland,0,0,0,0,0,0
eng_5abae14505b8c019103b023c7a448820_aug1,Preserve the same type and intensity of polarization (stereotypes) as the original sentence. Replace the target group with different but comparable groups.,1,1,1,1,1,1
eng_5abae14505b8c019103b023c7a448820_aug2,Alternative version 1:,1,1,1,1,1,1
eng_1c845f0396da426549d87adbf85c13d8_aug1,Preserve the same type and intensity of polarization,0,1,0,0,0,1
eng_1c845f0396da426549d87adbf85c13d8_aug2,"(stereotypes, vilification, dehumanization), but replace the target group with different but comparable",0,1,0,0,0,1
eng_3e4076dab5c65efcb2334e4fe5938e20_aug1,Make sure to maintain the same intensity of dehumanization and vilification:,0,0,1,0,0,0
eng_3e4076dab5c65efcb2334e4fe5938e20_aug2,1.,0,0,1,0,0,0
eng_067708bb119915a919112660e2b01d45_aug1,"The first one should replace the target group with ""immigrant"", the second one with ""migrant"". Make sure the Christian Vega's background information is still relevant.",0,0,0,0,0,0
eng_067708bb119915a919112660e2b01d45_aug2,"The Iona University Theatre Ensemble presents Anna in the Tropics by Nilo Cruz Meet the cast Christian Vega as Palomo His previous performance with the ensemble was An Enemy of the People in the role of Captain Horster. Christian is a 2020 alumni from Iona University, having spent his childhood in a small town in the United States.",0,0,0,0,0,0
eng_1a0df1cce7a20bd99892c6f1e4b8df8f_aug1,"For each version, specify the preserved polarization",1,1,1,1,0,1
eng_1a0df1cce7a20bd99892c6f1e4b8df8f_aug2,type and intensity.**,1,1,1,1,0,1
eng_c750028c26a4de7061aa088911082d26_aug1,"Replace the target group with comparable groups, e.g.,",0,0,0,0,0,0
eng_c750028c26a4de7061aa088911082d26_aug2,"replace Ukrainian with Russian or Polish, replace Jewish with Arab or Sikh. Preserve the same",0,0,0,0,0,0
eng_99493003e3c2b10ab5921bec637fe424_aug1,"For the term ""ethnic cleansing,"" replace it with the following groups:",0,1,0,1,1,0
eng_99493003e3c2b10ab5921bec637fe424_aug2,*   Genocide,0,1,0,1,1,0
eng_d712b984c87114714345de885b740f4d_aug1,Preserve the same type and intensity of polarization,0,0,0,1,0,0
eng_d712b984c87114714345de885b740f4d_aug2,"(specifically, vilification) but replace the target group with different but comparable groups.",0,0,0,1,0,0
eng_ff9db4dae2caebc3335124b4b0923a68_aug1,"For the first version, keep the stereotype and replace",0,1,0,1,0,0
eng_ff9db4dae2caebc3335124b4b0923a68_aug2,the target group with another group of people who are stereotyped in a similar way. For the second,0,1,0,1,0,0
eng_7a044730c2c1f41d316ebc2d1c5f2b3c_aug1,Version 1:,0,1,0,0,0,0
eng_7a044730c2c1f41d316ebc2d1c5f2b3c_aug2,when is the investigation into tax evasion and your corrupt government starting?,0,1,0,0,0,0
eng_f14519ff2302b6cd47712073f13bc461_aug1,Please keep the same type and intensity of,0,0,0,0,0,0
eng_f14519ff2302b6cd47712073f13bc461_aug2,"polarization (e.g., stereotypes, vilification, dehumanization). The target group is the Democrats.",0,0,0,0,0,0
eng_aafb9cfcf42fcde5c35d4d65e2b8fc64_aug1,Please follow the specific format:,0,1,0,0,0,0
eng_aafb9cfcf42fcde5c35d4d65e2b8fc64_aug2,Alternative sentence 1:,0,1,0,0,0,0
eng_ff5c96d579dd8502d21caa0ee9f6c37c_aug1,Each should replace the target group with a comparable,0,1,1,1,0,1
eng_ff5c96d579dd8502d21caa0ee9f6c37c_aug2,group while preserving the same type and intensity of polarization.,0,1,1,1,0,1
eng_11e46b27b7d45cc72dd949d47e4a0962_aug1,Preserve the same type of polarization (stereotypes),1,1,1,1,1,1
eng_11e46b27b7d45cc72dd949d47e4a0962_aug2,and intensity but replace the target group with a different comparable group.,1,1,1,1,1,1
eng_058cdf2bf78a189fd9b85d35bf739d2e_aug1,"In each alternative, replace the target group with a different but comparable group, while preserving the same type and intensity of polarization.",0,0,0,0,0,0
eng_058cdf2bf78a189fd9b85d35bf739d2e_aug2,Alternative 1:,0,0,0,0,0,0
eng_2c0faff8e6b6ad30bedc374451da2edd_aug1,Please replace the target group with the following:,0,0,0,0,0,0
eng_2c0faff8e6b6ad30bedc374451da2edd_aug2,- Ukrainian civilians,0,0,0,0,0,0
eng_2e34309a61edbef4dc5bff7d34183e35_aug1,Use stereotypes and replace the target group with the following:,0,1,0,1,0,0
eng_2e34309a61edbef4dc5bff7d34183e35_aug2,- Indigenous Australians,0,1,0,1,0,0
eng_3818fa12c40d0ce9bd0900addd516009_aug1,Each line should begin with the type and intensity of polarization,1,1,0,1,0,1
eng_3818fa12c40d0ce9bd0900addd516009_aug2,"(e.g., stereotypes, moderate) and then the modified sentence.",1,1,0,1,0,1
eng_c524bf1e8d575c95c7a252ad01e018c7_aug1,Make sure the targeted group is not the same in both,0,0,0,0,0,0
eng_c524bf1e8d575c95c7a252ad01e018c7_aug2,versions.,0,0,0,0,0,0
eng_3b09558d9e977c4c958c8d175e3cc121_aug1,Keep the same type (stereotypes) and intensity of polarization,0,0,0,0,0,0
eng_3b09558d9e977c4c958c8d175e3cc121_aug2,"of the original sentence, but replace the Ukrainian refugees with a different but comparable group.",0,0,0,0,0,0
eng_1c4cdc21fd909b056e905180df08fc8d_aug1,Make sure the speaker is expressing vilification.,1,1,0,1,1,0
eng_1c4cdc21fd909b056e905180df08fc8d_aug2,1.,1,1,0,1,1,0
eng_96c4022dadba28e664670321d30476b1_aug1,Target group replacement:,1,1,1,1,0,1
eng_96c4022dadba28e664670321d30476b1_aug2,"- ""ultras"" with ""football hooligans"" and ""refugees"" with ""migrants""",1,1,1,1,0,1
eng_fcfc8d83a30240eb0ed89b7aa3789301_aug1,"The target group is MAGA, which I will replace",0,0,0,0,0,0
eng_fcfc8d83a30240eb0ed89b7aa3789301_aug2,with two comparable groups.,0,0,0,0,0,0
eng_3579dab314276a6087f11ff92c63fa04_aug1,"In each version, replace the target group with a different but comparable group:",0,0,0,0,0,0
eng_3579dab314276a6087f11ff92c63fa04_aug2,"*   Replace ""rightwing populism"" with a comparable political ideology.",0,0,0,0,0,0
